target_word,similar_words_with_scores
buvard,bavard (0.613)
buvette,burette (0.657)
buée,"bouée (0.591), bure (0.525), buse (0.525)"
bâche,"biche (0.570), boche (0.570), bêche (0.570), bûche (0.570)"
bâiller,"briller (0.643), bâillonner (0.600)"
bâillonner,"bouillonner (0.639), bâiller (0.600)"
bâti,bâtir (0.737)
bâtiment,bâtonnet (0.423)
bâtir,bâti (0.737)
bâton,béton (0.570)
bâtonnet,bâtiment (0.423)
béant,béat (0.631)
béat,béant (0.631)
bébête,bête (0.592)
bénin,"bénir (0.705), bénit (0.705)"
bénir,"bénin (0.705), bénit (0.705), bénitier (0.526)"
bénit,"bénin (0.705), bénir (0.705)"
bénitier,"bénir (0.526), bénéficier (0.520)"
bénédictin,bénédiction (0.789)
bénédiction,bénédictin (0.789)
bénéfice,"bénéficier (0.685), bénévole (0.491)"
bénéficier,"bénéfice (0.685), bénitier (0.520)"
bénévole,bénéfice (0.491)
béton,bâton (0.570)
bêche,"bêcher (0.767), bêcheur (0.669), biche (0.570), boche (0.570), bâche (0.570)"
bêcher,"bêche (0.767), bêcheur (0.718), bicher (0.613), bûcher (0.613)"
bêcheur,"bêcher (0.718), bêche (0.669)"
bête,"bébête (0.592), bite (0.500)"
bûche,"bûcher (0.767), biche (0.570), boche (0.570), bâche (0.570), bêche (0.570)"
bûcher,"bûche (0.767), bûcheron (0.700), bicher (0.613), bêcher (0.613)"
bûcheron,bûcher (0.700)
cabane,"cabanon (0.647), cabine (0.647)"
cabanon,"cabane (0.647), canon (0.640)"
cabine,"cabinet (0.787), carabine (0.663), cabane (0.647), canine (0.630)"
cabinet,"cabine (0.787), cabriolet (0.484)"
cabosser,cabrer (0.500)
cabrer,"cambrer (0.675), cadrer (0.630), carrer (0.630), cabosser (0.500)"
cabriolet,cabinet (0.484)
caca,"casa (0.545), coca (0.520)"
cacahuète,cachette (0.484)
cache,"cacher (0.767), cachet (0.767), caché (0.705), cachette (0.606), coche (0.570)"
cachemire,cachette (0.549)
cacher,"cache (0.767), cachet (0.740), cacheter (0.700), cracher (0.661), cocher (0.613)"
cachet,"cache (0.767), cacher (0.740), cacheter (0.700), cachette (0.700), cachot (0.663)"
cacheter,"cachette (0.707), cacher (0.700), cachet (0.700)"
cachette,"cacheter (0.707), cachet (0.700), cache (0.606), cachemire (0.549), cacahuète (0.484)"
cachot,"cachet (0.663), cahot (0.650)"
caché,"cache (0.705), craché (0.633)"
cadastral,cadastre (0.707)
cadastre,"cadastral (0.707), cadre (0.514)"
cadavre,"caddie (0.438), cadence (0.429)"
caddie,"cadi (0.592), cadavre (0.438), cadence (0.438)"
cadeau,caveau (0.630)
cadence,"cadencé (0.764), carence (0.657), cadre (0.449), caddie (0.438), cadavre (0.429)"
cadencé,cadence (0.764)
cadi,caddie (0.592)
cadre,"cadrer (0.767), cidre (0.570), cèdre (0.570), cadastre (0.514), cadence (0.449)"
cadrer,"cadre (0.767), cabrer (0.630), carrer (0.630)"
cafard,canard (0.630)
cage,"cageot (0.625), cake (0.525), cale (0.525), came (0.525), cape (0.525)"
cageot,cage (0.625)
cagoule,cage (0.462)
cahier,"chier (0.633), casier (0.630)"
cahot,"cahoter (0.669), cachot (0.650), calot (0.590), canot (0.590), capot (0.590)"
cahoter,cahot (0.669)
cahute,chute (0.633)
caillasse,"caille (0.574), caisse (0.551)"
caille,"cailler (0.787), caillé (0.740), canaille (0.663), caillot (0.647), caillou (0.647)"
cailler,"caille (0.787), ciller (0.661), caillé (0.647), cuiller (0.643), cisailler (0.614)"
caillot,"caillou (0.764), caille (0.647), caillé (0.647)"
caillou,"caillot (0.764), caille (0.647), caillé (0.647)"
caillé,"caille (0.740), cailler (0.647), caillot (0.647), caillou (0.647)"
caisse,"casse (0.650), caisson (0.647), cuisse (0.613), caillasse (0.551)"
caissier,cailler (0.488)
caisson,"caisse (0.647), cuisson (0.643)"
cake,"cage (0.525), cale (0.525), came (0.525), cape (0.525), case (0.525)"
calamité,calciné (0.430)
calcaire,"calvaire (0.706), calibre (0.500), calice (0.447), calife (0.447)"
calciner,"calciné (0.681), caler (0.514), calmer (0.500), calter (0.500)"
calciné,"calciner (0.681), calamité (0.430)"
calcul,calculer (0.700)
calculer,"calcul (0.700), caler (0.581), calmer (0.500), calter (0.500)"
cale,"caler (0.737), calme (0.631), cavale (0.608), cage (0.525), cake (0.525)"
calendrier,cendrier (0.635)
caler,"cale (0.737), calmer (0.667), calter (0.667), cavaler (0.640), caser (0.590)"
calibre,"calcaire (0.500), calvaire (0.488), cale (0.462), calme (0.449), calvitie (0.430)"
calice,"calife (0.663), calicot (0.647), calcaire (0.447), calotte (0.438), calvaire (0.438)"
calicot,"calice (0.647), calmant (0.429)"
calife,"calice (0.663), calcaire (0.447), calotte (0.438), calèche (0.438), calvaire (0.438)"
calmant,"calmement (0.562), calot (0.449), calicot (0.429)"
calme,"calmer (0.767), cale (0.631), came (0.611), calibre (0.449), calotte (0.449)"
calmement,calmant (0.562)
calmer,"calme (0.767), caler (0.667), calter (0.647), clamer (0.537), calciner (0.500)"
calomnie,"calotte (0.501), calvitie (0.479), calme (0.447)"
calot,"calotte (0.669), cahot (0.590), canot (0.590), capot (0.590), culot (0.570)"
calotte,"calot (0.669), carotte (0.657), culotte (0.643), calomnie (0.501), cale (0.462)"
calter,"caler (0.667), calmer (0.647), capter (0.630), calciner (0.500), calculer (0.500)"
calvaire,"calcaire (0.706), calvitie (0.491), calibre (0.488), calice (0.438), calife (0.438)"
calvitie,"calvaire (0.491), calomnie (0.479), calice (0.438), calife (0.438), calibre (0.430)"
calèche,"cale (0.462), calme (0.449), calife (0.438), calibre (0.429), calotte (0.429)"
camarade,camaraderie (0.693)
camaraderie,camarade (0.693)
cambouis,campus (0.438)
cambrer,"chambrer (0.681), cabrer (0.675), cambré (0.647), campeur (0.429)"
cambrousse,cambuse (0.580)
cambré,cambrer (0.647)
cambuse,"cambrousse (0.580), came (0.462)"
came,"camp (0.650), calme (0.611), cage (0.525), cake (0.525), cale (0.525)"
camelot,camelote (0.802)
camelote,"camelot (0.802), camisole (0.423)"
camembert,campement (0.494)
camisole,camelote (0.423)
camp,"came (0.650), camper (0.625), campus (0.625), champ (0.591)"
campagne,"champagne (0.696), campanile (0.549)"
campanile,campagne (0.549)
campement,camembert (0.494)
camper,"campeur (0.718), camp (0.625)"
campeur,"camper (0.718), cambrer (0.429)"
campus,"camp (0.625), cambouis (0.438)"
canadien,canadienne (0.743)
canadienne,canadien (0.743)
canaille,"caille (0.663), canicule (0.479), canine (0.438), candide (0.430), caniche (0.430)"
canaliser,canotier (0.476)
canard,"canari (0.740), cafard (0.630)"
canari,canard (0.740)
cancan,"cancer (0.625), cancre (0.625), carcan (0.621), caneton (0.462)"
cancer,"cancre (0.647), canner (0.647), cancan (0.625), canotier (0.500)"
cancre,"cancer (0.647), cancan (0.625), candide (0.438), canette (0.438), cantine (0.438)"
candidat,candide (0.681)
candide,"candidat (0.681), canne (0.449), cancre (0.438), canaille (0.430), cantique (0.430)"
caneton,"canton (0.690), cancan (0.462)"
canette,"canne (0.509), canine (0.492), cantine (0.479), cannelle (0.476), cancre (0.438)"
caniche,"canne (0.449), canaille (0.430), cantique (0.430), candide (0.429), canette (0.429)"
canicule,"canine (0.512), canaille (0.479), cannelle (0.479), cancre (0.438), cantique (0.423)"
canine,"cantine (0.690), canne (0.667), cabine (0.630), canicule (0.512), canette (0.492)"
canne,"canner (0.767), canine (0.667), cannelle (0.606), carne (0.590), canette (0.509)"
cannelle,"canne (0.606), canicule (0.479), canette (0.476)"
canner,"canne (0.767), cancer (0.647), cantonner (0.609), canotier (0.500)"
canon,"canot (0.705), canton (0.667), cabanon (0.640)"
canonnade,cantonade (0.647)
canot,"canon (0.705), cahot (0.590), calot (0.590), capot (0.590)"
canotier,"cantonnier (0.520), cancer (0.500), canner (0.500), canaliser (0.476), cantonner (0.476)"
cantine,"canine (0.690), cantonade (0.495), canette (0.479), cancre (0.438), canaille (0.430)"
cantique,"canine (0.438), candide (0.430), caniche (0.430), canaille (0.423), canicule (0.423)"
canton,"caneton (0.690), canon (0.667), carton (0.630)"
cantonade,"canonnade (0.647), cantine (0.495)"
cantonner,"cantonnier (0.767), chantonner (0.707), cartonner (0.692), capitonner (0.632), canner (0.609)"
cantonnier,"cantonner (0.767), canotier (0.520)"
capable,"capitale (0.488), cape (0.462), capote (0.438), caprice (0.429), capture (0.429)"
capacité,captivité (0.527)
cape,"carpe (0.611), chape (0.591), cage (0.525), cake (0.525), cale (0.525)"
capeline,"capitaine (0.527), caprice (0.430)"
capitaine,"capitalisme (0.576), capitaliste (0.576), capeline (0.527)"
capital,capitale (0.802)
capitale,"capital (0.802), capitalisme (0.639), capitaliste (0.639), capable (0.488), capsule (0.488)"
capitalisme,"capitaliste (0.776), capitale (0.639), capitaine (0.576)"
capitaliste,"capitalisme (0.776), capitale (0.639), capitaine (0.576)"
capiteux,capricieux (0.520)
capitonner,"capitonné (0.727), cantonner (0.632), cartonner (0.632), capituler (0.576)"
capitonné,capitonner (0.727)
capituler,"capitonner (0.576), capter (0.494), captiver (0.476)"
capot,"capote (0.767), cahot (0.590), calot (0.590), canot (0.590)"
capote,"capot (0.767), capable (0.438), caprice (0.438), capsule (0.438), capture (0.438)"
caprice,"cape (0.462), capote (0.438), capeline (0.430), capable (0.429), capsule (0.429)"
capricieux,capiteux (0.520)
capsule,"capitale (0.488), cape (0.462), capote (0.438), caprice (0.429)"
capter,"calter (0.630), capituler (0.494)"
captiver,capituler (0.476)
captivité,capacité (0.527)
capture,"capturer (0.802), cape (0.462), capote (0.438), capitale (0.430), capable (0.429)"
capturer,capture (0.802)
carabine,"carabinier (0.685), cabine (0.663), carabosse (0.549), carne (0.514), carafe (0.512)"
carabinier,"carabine (0.685), carboniser (0.493)"
carabosse,"carabine (0.549), carcasse (0.538), caresse (0.538), carbone (0.473)"
caracoler,carreler (0.527)
caractère,"carrière (0.527), caricature (0.472)"
carafe,"carabine (0.512), carapace (0.512), caravane (0.512), carcasse (0.447), carbone (0.438)"
caramel,carnaval (0.430)
carapace,"carafe (0.512), carabine (0.491), carence (0.488), carpe (0.447), carnage (0.430)"
caravane,"carne (0.514), carafe (0.512), carbone (0.488), carnage (0.430)"
carbone,"caravane (0.488), carabosse (0.473), carpe (0.449), carte (0.449), carafe (0.438)"
carboniser,"cartonner (0.501), carabinier (0.493)"
carburant,caressant (0.517)
carcan,cancan (0.621)
carcasse,"carabosse (0.538), carafe (0.447), carnage (0.438), cartable (0.430)"
carcéral,"cardinal (0.479), carnaval (0.479)"
cardiaque,carlingue (0.468)
cardinal,"carnaval (0.521), carcéral (0.479)"
carence,"cadence (0.657), carapace (0.488), carrure (0.479), carpe (0.449), carte (0.449)"
caressant,"cassant (0.625), carburant (0.517)"
caresse,"caresser (0.802), carabosse (0.538), carrure (0.479), carne (0.449), carpe (0.449)"
caresser,"caresse (0.802), carrer (0.550), carreler (0.521), carnassier (0.510)"
caricatural,caricature (0.738)
caricature,"caricatural (0.738), caractère (0.472)"
carillon,carton (0.500)
carlingue,cardiaque (0.468)
carnage,"carrelage (0.538), carpe (0.449), carte (0.449), carrée (0.438), carême (0.438)"
carnassier,caresser (0.510)
carnaval,"cardinal (0.521), carcéral (0.479), caramel (0.430)"
carne,"carnet (0.767), carpe (0.610), carte (0.610), canne (0.590), cerne (0.570)"
carnet,"carne (0.767), cornet (0.613), carrelet (0.500)"
carotte,"crotte (0.661), calotte (0.657), carrosse (0.476), carne (0.449), carpe (0.449)"
carpe,"cape (0.611), carne (0.610), carte (0.610), carpette (0.606), carbone (0.449)"
carpette,"carpe (0.606), carte (0.514), carence (0.430), caresse (0.430)"
carreau,carrer (0.647)
carrefour,"carrer (0.574), carreler (0.549)"
carrelage,carnage (0.538)
carreler,"carrelet (0.782), carrer (0.700), carrefour (0.549), caracoler (0.527), caresser (0.521)"
carrelet,"carreler (0.782), carnet (0.500), carrément (0.487)"
carrer,"carreler (0.700), carreau (0.647), cabrer (0.630), cadrer (0.630), carrure (0.618)"
carriole,"carrée (0.512), carrure (0.501), carrosse (0.491), cartable (0.479), carbone (0.430)"
carrière,"caractère (0.527), carrée (0.512), carrosse (0.491)"
carrosse,"carrosserie (0.693), carrée (0.512), carrure (0.501), carriole (0.491), carrière (0.491)"
carrosserie,carrosse (0.693)
carrure,"carrer (0.618), carriole (0.501), carrosse (0.501), carence (0.479), caresse (0.479)"
carré,carrée (0.767)
carrée,"carré (0.767), carriole (0.512), carrière (0.512), carrosse (0.512), carbone (0.438)"
carrément,carrelet (0.487)
cartable,"carte (0.526), carriole (0.479), carabine (0.466), carafe (0.438), carcasse (0.430)"
carte,"charte (0.633), carne (0.610), carpe (0.610), caste (0.590), cartable (0.526)"
carton,"canton (0.630), carillon (0.500)"
cartonner,"cantonner (0.692), capitonner (0.632), carboniser (0.501)"
cartouche,cartouchière (0.663)
cartouchière,cartouche (0.663)
carême,"carbone (0.438), carence (0.438), caresse (0.438), carnage (0.438), carotte (0.438)"
casa,"case (0.650), caca (0.545)"
casaque,"casque (0.690), cosaque (0.643), case (0.462), casse (0.449), caste (0.449)"
cascade,"cascader (0.798), case (0.479), casse (0.462), caste (0.462), casque (0.449)"
cascader,"cascade (0.798), caser (0.530), casier (0.514), casser (0.514), casquer (0.500)"
case,"caser (0.737), casse (0.737), casa (0.650), caste (0.631), cause (0.611)"
casemate,"cassette (0.521), caste (0.514), caserne (0.501), cascade (0.438)"
caser,"casser (0.750), case (0.737), caserne (0.669), casier (0.667), causer (0.650)"
caserne,"caser (0.669), caverne (0.657), case (0.557), casserole (0.516), casse (0.509)"
casier,"caser (0.667), casser (0.647), cahier (0.630), cascader (0.514)"
casque,"casquer (0.787), casqué (0.740), casaque (0.690), casquette (0.642), caïque (0.630)"
casquer,"casque (0.787), casqué (0.647), cascader (0.500), castor (0.438)"
casquette,casque (0.642)
casqué,"casque (0.740), casquer (0.647)"
cassant,"causant (0.657), caressant (0.625)"
casse,"casser (0.767), case (0.737), cassé (0.705), casseur (0.669), caisse (0.650)"
casser,"casse (0.767), caser (0.750), casseur (0.718), chasser (0.661), classer (0.661)"
casserole,"cassette (0.549), caserne (0.516), cassure (0.495)"
cassette,"causette (0.677), casse (0.606), casserole (0.549), casemate (0.521), caste (0.514)"
casseur,"casser (0.718), chasseur (0.681), classeur (0.681), casse (0.669), castor (0.438)"
cassure,"cassette (0.501), casserole (0.495), case (0.462), caste (0.449), cascade (0.438)"
cassé,"casse (0.705), chassé (0.633), classé (0.633)"
caste,"chaste (0.633), case (0.631), casse (0.610), carte (0.590), casemate (0.514)"
castor,"casquer (0.438), casseur (0.438)"
cataclysme,catéchisme (0.503)
catacombe,catalogue (0.479)
catalogue,"cataloguer (0.822), catacombe (0.479)"
cataloguer,catalogue (0.822)
catastrophe,catastrophique (0.699)
catastrophique,catastrophe (0.699)
catholique,catégorique (0.540)
catéchisme,cataclysme (0.503)
catégorie,catégorique (0.715)
catégorique,"catégorie (0.715), catholique (0.540)"
causant,cassant (0.657)
cause,"causer (0.767), clause (0.633), case (0.611), causerie (0.606), causette (0.606)"
causer,"cause (0.767), causerie (0.700), caser (0.650), casser (0.630)"
causerie,"causer (0.700), cause (0.606)"
causette,"cassette (0.677), chaussette (0.615), cause (0.606)"
cavalcade,"cavale (0.589), cavalerie (0.549)"
cavale,"cavaler (0.787), cavalerie (0.642), cale (0.608), cavalcade (0.589), caverne (0.438)"
cavaler,"cavale (0.787), cavalier (0.731), cavalerie (0.724), caler (0.640), caviar (0.438)"
cavalerie,"cavaler (0.724), cavale (0.642), chevalerie (0.622), cavalcade (0.549), caverne (0.473)"
cavalier,"cavaler (0.731), caviar (0.438)"
cave,"caveau (0.625), caverne (0.557), cage (0.525), cake (0.525), cale (0.525)"
caveau,"cadeau (0.630), cave (0.625)"
caverne,"caverneux (0.724), caserne (0.657), cave (0.557), cavalerie (0.473), cavale (0.438)"
caverneux,caverne (0.724)
caviar,"cavaler (0.438), cavalier (0.438)"
caïque,casque (0.630)
ceindre,cendre (0.675)
ceinture,"ceinturer (0.813), ceinturon (0.707)"
ceinturer,"ceinture (0.813), ceinturon (0.692)"
ceinturon,"ceinture (0.707), ceinturer (0.692)"
celle,"celles (0.767), cellule (0.669), colle (0.570)"
celle-ci,"celles-ci (0.740), celle-là (0.664)"
celle-là,"celles-là (0.740), celle-ci (0.664)"
celles,celle (0.767)
celles-ci,"celle-ci (0.740), celles-là (0.692), celui-ci (0.527)"
celles-là,"celle-là (0.740), celles-ci (0.692), celui-là (0.527)"
cellier,collier (0.643)
cellulaire,cellule (0.610)
cellule,"celle (0.669), cellulaire (0.610)"
celui,celui-ci (0.606)
celui-ci,"celui-là (0.664), celui (0.606), celles-ci (0.527)"
celui-là,"celui-ci (0.664), celles-là (0.527)"
cendre,"cendré (0.740), ceindre (0.675), centre (0.647), centime (0.438), centrale (0.438)"
cendrier,"calendrier (0.635), censurer (0.479)"
cendré,cendre (0.740)
censeur,"censurer (0.547), centrer (0.429)"
censure,"censurer (0.802), centime (0.429)"
censurer,"censure (0.802), censeur (0.547), cendrier (0.479)"
cent,"cents (0.737), centre (0.625)"
centaine,"certaine (0.677), centenaire (0.530), centre (0.512), centième (0.491), centrale (0.491)"
centenaire,centaine (0.530)
centime,"centième (0.731), centimètre (0.610), centrale (0.501), cendre (0.438), censure (0.429)"
centimètre,"centime (0.610), centième (0.540)"
centième,"centime (0.731), centimètre (0.540), centre (0.512), centaine (0.491), centrale (0.491)"
central,"centrale (0.802), centre (0.647)"
centrale,"central (0.802), centime (0.501), centaine (0.491), centième (0.491), cendre (0.438)"
centre,"centrer (0.787), central (0.647), cendre (0.647), cent (0.625), cintre (0.613)"
centrer,"centre (0.787), contrer (0.643), censeur (0.429)"
cents,cent (0.737)
cerceau,cerveau (0.690)
cercle,"cercler (0.814), cervelle (0.500)"
cercler,"cercle (0.814), cerisier (0.459)"
cerise,"cerisier (0.643), crise (0.633), certaine (0.438)"
cerisier,"cerise (0.643), cerner (0.470), cercler (0.459)"
cerne,"cerner (0.800), cerné (0.705), carne (0.570), corne (0.570), certaine (0.514)"
cerner,"cerne (0.800), corner (0.633), cerné (0.625), cerisier (0.470)"
cerné,"cerne (0.705), cerner (0.625)"
